id,name
478053,Great LES / Chinatown bedroom
478832,Gorgeous 2 bdrm in Carroll Gardens
479002,Brooklyn Brownstone with Deck and Magical Garden
479285,Rent in beautiful Sunnyside Gardens
483414,Best double Room all included wifi
483505,Williamsburg Brooklyn LOVE Home
484297,Large home in most desirable Brooklyn hood!
484312,Loft-Like Park Slope 3bdr Duplex
484728,Modern 1br by ocean in Brooklyn
486350,Great 2 bedroom apartment in Williamsburg!
489018,Lovely Central East Village 2 Person Entire Apt
491123,Cozy Love Nest Prospect Heights
491529,3 bdrm family friendly home in central Park Slope
491942,Renovated Spacious 1BR Upper West
492785,RENOVATED SUNNY LARGE 1 BD WITH ART
492810,The Tudor Apartment - 2 Bedroom
493611,Beautiful Loft w Roof Deck Ideal for Photo Shoots
494296,Brooklyn waterfront large sunny apt
495249,10min Walk & 15mins to Tourist Spot
496166,"Beautiful, Spacious 4 BR Brooklyn Brownstone"
498052,Modern private room in condominium
498859,"NYC 30 min by Subway, Brooklyn 2"
499249,"WILLIAMSBURG FOR 25 DAYS, CHEAP!"
499763,PinkBerry Room w Bath In Heart Of Hells Kitchen
500886,BEAUTIFUL ROOM IN BKLYN BROWNSTONE
501082,Private Bdrm & Bath-30-night min-Weekly Houskpr
503460,Spacious Apartment w extra room
503585,Charming & Spacious One Bedroom
503722,Hip Stylish WIlliamsburg Studio
503790,SLEEK & QUIET WEST VILLAGE ARTIST STUDIO LOFT
504322,Cozy 1BD in Greenwich Village w/ large workspace
504362,1760 Sq ft Penthouse apartment
504437,The biggest small apt in Manhattan
505029,SPACIOUS Fabulous Sunny Loft for 2 wks in Fall
505231,"Enjoy a 1 Bedroom to share, NYC"
505315,Charming ROOM(s)*Lovely BUSHWICK Block*25min->City
505581,Stylish Manhattan North Apartment
507393,Ready private furnished room w/Wifi
508372,3 Bdrm Bright Chelsea Loft
509989,Artist's Ditmas Pk 5 bedroom house
511960,Wonderful east village floor thru
512209,Your own townhouse in Bklyn Heights
513343,"Cozy, Hella Sunny, and Convenient!"
513688,Boerum Hill Brownstone Garden Duplx
514548,BIG Light-Filled Loft Apartment & Art Studio
516461,Great studio apt in midtown west!
517626,Above Graham stop - L train
517654,Beautiful apt 10 min to Wbrg!
518566,"Gorgeous, charming Upper East private room"
518960,Cozy and quiet with secret garden
519310,YOU ROOM IN NYC
521018,1BR Loft in Brooklyn
521522,Beautiful 3 room studio in Brooklyn
523123,Tranquility & convenience in Bklyn
525120,Very cute quiet Studio in chelsea
525523,Comfortable Private Room in Upper Manhattan 2BR
526923,Come stay in super comfy and cozy!
526942,Upper East Side Jewel
527237,Gorgeous pvt room in West Village
528485,lovely private room in South Park Slope
528615,West Village Haven
530431,"Bright, Renovated 1BR in Brownstone"
530576,"70’sUWS,brnstne charm-NYC opening up to tourists"
531258,1 BR Old School Village Charm - 30 day+ stay
531455,Big nice one bedroom apartment by theProspect park
532288,A Little West Village Charm
532749,"Very Large, Airy, and Bright Loft -Williamsburg"
533168,Spacious Nolita 2 Bd w/roof garden
535352,Upper West Side 1-bedroom apartment
536578,Nice and clean private space in Bklyn loft.
538344,East Village Oasis!  1Bd Apt
538590,cozy 2bedroomAPART 10min to MIDTOWN
540057,Stylish Uptown Westside Apt.
541725,"Entire loft, best Williamsburg"
543792,Studio Apartment Bushwick/Ridgewood
544039,Luxury 2-bdrm w Piano & Gym
544331,1 corner bedroom with lots of light
545261,Clinton Hill Lux Apt Grill & Lawn
545651,COMFORTABLE PRIVATE ROOM FOR RENT
546383,My Little Guest Room in Flushing
548184,Cozy Room in GREENPOINT Apt. YeY
549873,1 BR with garden--East Village
550653,Sun Fill Room in a Spacious Apt
550777,"Lrg1Bdrm, Terrace w/ Cent.Park View"
550858,Gorgeous Chelsea loft in the heart of Manhattan
552502,"Private Bedroom, Bath & Books in Brooklyn"
552519,Brooklyn Amazing 2bedrm Luxury Apt
552639,Beautiful 2-BDRM Brownstone Apartment
557487,Full apartment close to G & L train
560078,Gorgeous Unique Garden-Terrace-Apt.
563442,Designer Studio in the HEART of WV!
564447,Great deal in Times Sq./Hell’s Kitchen!!
565814,Bright friendly room in Brooklyn
566712,"GREAT EAST VILLAGE LOCATION, ELEVATOR & ROOFTOP!!!"
567075,"MidtownEast,Furnished, Large,Sunny"
568661,"Bright, Airy Loft Apt in Bushwick"
568684,800sqft apartment with huge terrace
569255,Red Hook Modern
570218,Duplex Loft in Fort Greene
570750,Fabulous  2 bdr discount on weekly/monthly stays
570797,Room for Two in Midtown West
571564,large spacious room
573612,"Sunny Private Bedroom by Express Train, Colleges!"
573671,Cozy & Bright Home Share for Young Professionals
575061,Your own floor (private) in prime Williamsburg!!
576227,Bright and Spacious Manhattan
576916,"Beautiful, Quiet, Spacious 1BR - UWS by parks"
577243,Authentic Greenpoint-2 Private Rooms
577824,"Weekly, Monthly, Early-bird - close to Manhattan"
579251,Airy apt in classic brownstone 1 minute to J train
580323,"UES 1Huge BR avail in sweet 2BR apt, I host :)"
581180,Beautiful Fresh Studio for Sublet
582372,Comfy New York City Launching Pad!! Astoria NYC
583352,Charming Loft in the East Village
587519,Huge Bdrm in New Wilibrg 3 Bed Loft
587698,Very close to Downtown Awesome Room
587740,Designer open space in TriBeCa Soho 1000sq ft
588677,Great find- 2 bedroom apartment in Williamsburg!
590903,CLOSE TO CENTRAL PRK & EXPRESS TRAINS ABCD 2/3
591135,Awesome Place! Amazing Location!!!
591565,Everyone who stays leaves happy!
591710,Spacious one bedroom apartment in Brooklyn Heights
592282,Downtown Modern Artist Apartment
592853,A GEM IN THE CITY
593000,Cozy 1BD Manhattan close Central Pk
593292,Penthouse Studio East 50s Terrace
594036,Spacious Greenwich Village Loft
594732,Greenwich Village Skylit 1BR +deck!
595451,Sleep At CozySuite Palace
596442,"Modern, Bright, Spacious 2 Bed, 2 Bath"
597624,Beautiful apartment in Park Slope
597668,Historic Brownstone Garden Apt
599595,BIG UWS APT-BLOCK FROM CENTRAL PARK
599847,Beautiful Ft. Greene Apartment-NEW!
600775,Sml Rm in Pk Sl .great for longer stays Med/stu
600877,Rare Loft Apt in Heart of Brooklyn
602070,"Amazing Greenpoint/WBurg, BRKLN 1BR"
604204,Sweet apt in Prospect Heights BK NY
606269,*Extremely Rare* Private Midtown Garden Oasis Loft
607735,Brownstone Home - BEST BKLYN BLOCK!
607781,"Convenient, Central, Comfortable"
607891,Charming triplex in NYC brownstone!
609213,"Cozy 1BR apart. in Prospect Hts, BK"
611009,HUGE East Village 2 Bedrm w/Huge Private Backyard
613528,Cozy Studio Apt in Historic Brownstone
614269,Full Apt! L Train On The Corner!!
616249,"Sunny, Quiet, 2 bedroom apartment"
618477,Bright Roomy Quiet Clean Well-located apt
618916,Vintage Brooklyn Carriage House
622410,"Great room in 2BR, Bright + Cozy!"
623423,ENTIRE LUXURY MADISON AVE STUDIO
624222,"Spacious apt in South Harlem, steps to subways !"
627432,"In the Hub of Union Square, NYC"
627949,COMFY-CUTE-N-CLEAN APT in WBURG
628078,NYC Whole Apt.  Dec 26th- Feb 3rd
629774,East Village perch!
629855,Big Room in Williamsburg Loft
629949,1 BR - Garden - Broadway?
633276,"Jacuzzi Suite, Minutes to Times Sq."
634353,Luxury 1Bed with Central Park Views
635662,bedroom in front of prospect park  with 2 beds
637426,Great 1br East Village Apartment
637504,Private bedroom in a 2-fam house for solo traveler
637510,Best of Bushwick - Studio - L train
637641,Convenient to Manhattan
638894,"1-BDRM, Good Light, Fire-Escape, AC"
639199,"Beautiful 4BR/4BA Home, Staten Island, NY City."
640691,Comfy Room in Townhouse + Private Bathroom
640899,Country Blues
640901,Havanna Brown Room
640908,Purple Haze Room
640990,Cozy E. Harlem Brownstone PH
641768,INSANE NYC views! Live in the sky!
643591,Central Park Luxury ( BEST DEAL ;)
643877,Spacious 2BD in lovely Ditmas Park
643948,Immaculate/Sanitized Room Lux Bed Inwood Manhattan
644575,Enjoy and discover New York Citi
644833,3 Bedroom 2.5  Bath Multilevel Home
645075,"Hell's Kitchen, Midtown west!"
645693,50% Discount Beautiful Room / Next to Subway
645922,Gorgeous Modern Manhattan Apt
645942,Amazing NY apartment SoHo/Nolita/COVID-19 approved
646458,Room in Williamsburg Loft - Available in July 2021
647520,"Wonderful Flat, Amazing Location, outdoor space!"
647580,East Village Hideaway
648047,"Cute, comfortable room in Gramercy"
649561,Manhattan Sky Crib
649972,Large 1BD in Downtown NYC. New elevator building.
651375,"The Crosby Loft:  rare, elegant, spacious w sauna"
651438,Sunny 1 Bedroom Garden Apartment
651475,"Comfortable, clean & quiet in EV"
651648,One Bedroom Apartment in an 1879 Brownstone
652466,= LUXURY DOORMAN STUDIO / E32 St & Lexington Ave =
654232,BIG East Village 1bd all the extras
655472,Lovely 2-room Studio in Crown Hghts
655811,DREAM ARTIST LOFT ON EAST RIVER!
656281,"QUIET, SPACIOUS, COMFORTABLE, & GREAT LOCATION"
657198,"2BR gem in Cobble Hill, Brooklyn"
657217,Prime location near Central Park !!
657727,"Bright, Quiet 2 BR in Awesome Area!"
658366,HEART OF NYC! Sunny furn 1 br wifi
658515,A nice quiet room in Manhattan
658932,Cozy room on a tree lined street
659443,Private Room in Upper West Side
659880,1 bedroom in a super cute 2 bed
659952,GREAT Studio apartment in Midtown W
660036,Great Apt Steps from Central Park
663608,Boho Chic Rhapsody in New York City
664047,Lux 2Bed/2.5Bath Central Park Views
665394,Winning Location in Hells Kitchen
666220,Beautiful East Village Apartment
666613,Amazing Williamsburg entire Loft. Floor 2B
666837,Adorable Studio in a Village Atmosphere
667375,Light & airy Chelsea NY 1 bdrm apt
667502,Elegant 2 BRs Washington Heights!
668691,Comfy room in beautiful apartment
674692,A Little Paradise Next to Subway!
675793,"Amazing Location, Quiet Space, you will LOVE"
680104,Newly Renovated 1 BR
680998,Trendy Harlem Apartment in New York
681599,1 Affordable and cozy in Sunset Park
681805,NEAR THE CITY THAT NEVER SLEEPS!
683821,Spacious Private room in beautiful 1BR near Park
684808,Gorgeous NY Studio in Midtown East
684991,Terrific NY Studio in Midtown East
686696,duplex with backyard upper eastside
688184,Cozy bedroom in quiet Midtown apt
688652,Huge Sunny Modern Apt. (1k+sqft)
689329,Cozy 15 mins Manhattan& 10 Mins LGA
689900,Large Room / Light / Columbia University - UWS
690349,Full 1BR Apartment in Park Slope
690603,Brooklyn's top
690849,East Village Artist's Studio
690934,"*Discount* Huge, 5BR Multi-Terrace Sunny LEGAL Apt"
692137,Stunning 3BR loft in Williamsburg!!!
692468,Luxury Apartment Room Near Time SQ
695216,Private Suite in Historic House
695465,The heart of the metropolis
695786,Great brand new 1 bed apt Times sq
696593,Park Slope One bedroom with Balcony
698094,5th Ave Apartment in Midtown!
698132,Large private floor centrally located in Brooklyn
698298,Beautiful apt in prime Nolita / Soho
698514,"SUNNY TOP FLOOR LOFT: Greenwich Village, NYC"
698882,The Serenity Room in Historic BKLYN
699472,NYC 1st Shipping Container Home
700916,Airy Bed Sty Restoration
703745,Great apt in the heart of E Village
703971,Home away from home
704838,An Oasis in  the Big Apple 1
705749,Room Available Close to Manhattan-A
705997,Classy Brooklyn Studio
707396,Stunning Penthouse with Private Deck & Piano
707658,Elegant New apt in Lower East Side
707736,Brand New 2-Level 2-Bedroom Condo
711635,Charming East Village Apartment
712136,Room Available-Close to Manhattan-B
712260,Private Two Bedroom with Garden in Cobble Hill
713538,Victorian Private Brownstone Apt & Backyard Garden
714028,An Oasis in the Big Apple 2
714049,An Oasis in the Big Apple 3
715102,Private Room in Williamsburg Loft
717582,2 bedroom in Clinton Hill!
718761,"2 private BRs, private bath"
719329,Bright 1 BR in Brooklyn
721762,Colorful New York East Village Apt
722464,Large Private Room in Clinton Hill Brooklyn Loft
723507,Space! Light! Charm! 1BR close to subways & park
723560,Modern and Cozy Home - LES
725509,3 BR Apartment in Heart of Brooklyn
726692,House 10 min from Midtown Manhattan
727512,Duplex Loft Suite with Patio
727547,Duplex Loft Suite with Patio
727575,Private Entrance Great Location RoonManhattan
729841,Gorgeous Apt Heart of West Villlage
731316,"Sunny & Clean Apt, Ideal Location"
734749,"QUIET spacious 1BR, great location!"
736187,"Cozy, clean Greenpoint room with yard access"
737496,The Best location In New York City.
739239,Luxury Furnished 1 BR Apartment Near Central Park
739242,1 BR Modern Luxury Apart w W/D Steps From Park
740754,Cozy and nice room! Near Manhattan!!
741154,Beautiful duplex loft with Skylight
741346,Entire 1BR Apartment in Heart of East Village NYC
741712,Studio apt in BEST location!!
741783,LOVELY 2BR West Village Apt!
745037,Luxury Locale Sunny 1BR Suite
746393,Stay with me in my apartment
747029,Sunny Apartment in the Heart of Chelsea
747159,sunny private room in east village
747538,"HUGE mid-century modern, sun-drenched flat"
747605,"East Village Studio, Great Location"
748118,HUGE Modern Duplex BEST Location
749276,2 Bdrm Great Bushwick apartment #1
749965,Charming Brooklyn Abode
752202,Comfortable Entire Apartment in Historic Mansion
752289,Cozy Village apartment  near NYU
752366,"Big, close to subway, 3 stops from the city"
752616,"Full Floor 5BR Penthouse, Stunning Private Garden"
752783,LUXURY LOFT w/ BEAUTIFUL BACKYARD! STEPS TO PARK
753622,"1 Cozy, Cool, Clean Private Bedroom / East Village"
753687,Mitchell Manor
753991,Elegant Stuyvesant Heights Retreat
754353,Location Moreno
755477,Spacious-Convenient-Serviced-Safe-Quiet - UES Apt
755703,Room: King size bed + private bath
757007,Zen Holiday Getaway
758919,Sexy in the City - Best Block in NY
761606,"Great location, cozy and quiet."
761835,Apto 2 bed $80 night per person
762015,"Private Oasis, en suite bathroom"
762145,Gorgeous Duplex w Riverview Terrace
762426,Master Bedroom with bath overlooking Central Park
763600,"Private 2BR / East Williamsburg, Bk"
764753,Beautiful 3 bedroom apartment!!
765315,Bed & Bathroom in Williamsburg Loft
765563,Big Comfy Beds & Breakfast on the Deck
765569,"Boutique Brooklyn Condo, Quiet St, Great Location"
766542,"Designer apt. in Williamsburg, NYC"
766814,Adorable Midtown West Studio!
766964,"Sublet Lovely Room in Astoria, 3-4 months"
767286,Last-Minute Bookings private room
767562,Beautiful communal house Bushwick
769279,Room for rent in East Village
771430,Massive Room With a Balcony!
772362,TIMES SQ/THEATRE DIST STUDIO
772679,"Very large, clean 1 BR apartment"
773844,2 Beautiful Large Rooms/Fort Greene
773885,Two-Bedroom Designer's Circus Loft
773993,Upper East Side Oasis
774791,Very clean bed room in queens NYC
774899,Unique West Village Loft with Deck
776257,Large One Bedroom in heart of North Williamsburg
776845,Cozy Quiet Bedroom Upper East Side
777097,Historic Brownstone Oasis
777297,XL 2 Bedroom LOFT in the Heart of Williamsburg
777327,Cozy Quiet Sunny 1br Ditmas Park Close to Train
779596,Lower East Side Beautiful one bedroom Apartment
779838,rent whole apt. classy 1-bedroom upper west side
780858,"Charming Fort Greene studio, dream location"
781865,"Sunny, Newly Redecorated Apt in Hip Brooklyn Area"
782063,Cozy apartment steps to subway
783202,"Charming Apt off Bleecker, First Fl"
783341,Private Bedroom LOWER EAST SIDE
784088,1 Bed Apt in Utopic Williamsburg
784122,New Renovation:Manhattan Charm....Brooklyn Flavor!
784124,"New Flat, Great Light,  Unique Brooklyn Bungalow"
785097,Beautiful New Apartment/ spacious
785166,Comfy Cool Convenient Downtown 2BR
785978,For cat lovers - East Village 1 bdr
786685,Big brownstone garden apt w patio on great block
787060,Nice Room Empire State building (2)
787593,Room availble for rent near Times Square
788005,"Spacious 1 Bedroom Apt, Prospect Hts/Park Slope"
788035,Room in 2 Bdr Apt in Nolita/Soho LES
789302,"THE NEST - Style, luxe & simplicity"
789476,Room With A View of Central Park
789686,Cute & Quirky Private Room
790953,Luminous and Beautiful 1 bed Great Location
793590,Sunny in the Heart of Williamsburg
794281,Open loft in the heart of Union Sq.
794425,"Top Floor, on Park, 2 bedroom, Quiet Neighborhood"
794427,Prospect Park Modern 3 Bedroom
794496,Bright Quiet Room in N. Manhattan
794535,"Live in real NY apt, Midtown west"
794567,Brooklyn Oasis - Master Bedroom.
795641,Weekend NY getaway? Holiday stay?
796232,"Cozy Apt in Bushwick, Brooklyn!"
796370,Monthly discount - 2 bedroom upper east side
796490,Park Slope House -private room -1 block from metro
796523,Rustic Modern Duplex Brownstone
797696,Prime Williamsburg location with private deck
797972,Spacious 1 Bdrm in BEST location!!
798008,Hancock Town House!-Stuyvesant Mews
798429,Modern 1-bedroom in Harlem Heights
799924,"Big Loft in Bushwick: Unfurnished, longterm sublet"
801281,Cozy Modern LES Apt-Prime Location
802677,Large & Elegant Pre-War One Bedroom
803778,Luxury Loft Noho New York City
804194,Large but cosy Bushwick apartment
804388,Cute Studio Apt in a Mansion (1882)
804815,Washington Heights homestay
